,creator,duration,id,labels,ladder,title,views
808,,460.0,QFM4XFQZ8Xw,[401],"[{'160 - 256x144 (144p)': 113.585}, {'133 - 426x240 (240p)': 255.425}, {'134 - 640x360 (360p)': 606.706}, {'135 - 854x480 (480p)': 1107.804}, {'136 - 1280x720 (720p)': 2217.804}]","Амарант - протеин, хлеб, масло, витамины",76897.0
809,JerryC,266.0,QJobWcp6dUw,"[5, 16]","[{'160 - 256x144 (144p)': 115.033}, {'133 - 426x240 (240p)': 256.337}, {'134 - 640x360 (360p)': 390.933}, {'135 - 854x480 (480p)': 764.214}]",jake vs finn,4009.0
810,,171.0,QKmJoV5nzG0,"[4, 13, 168]","[{'160 - 192x144 (144p)': 111.718}, {'133 - 320x240 (240p)': 245.358}, {'134 - 480x360 (360p)': 606.13}, {'135 - 640x480 (480p)': 1113.943}]",Fanfara de la Fastaci 2,2454.0
811,The Real Tuesday Weld,175.0,QL3OsJFKiyo,[0],"[{'160 - 192x144 (144p)': 115.529}, {'133 - 320x240 (240p)': 246.097}]",Taylor Swift loves to dance,138246.0
812,,198.0,QNITQuD6dcY,"[15, 18, 87]","[{'160 - 256x144 (144p)': 111.547}, {'133 - 426x240 (240p)': 264.382}, {'134 - 640x360 (360p)': 606.612}, {'135 - 854x480 (480p)': 1142.22}]",Big Beautiful TWH gelding for sale,12890.0
813,Pooh Sauce,477.0,WkHqJqTm9Ns,"[0, 52, 70, 125]","[{'160 - 256x144 (144p)': 116.168}, {'133 - 426x240 (240p)': 251.295}, {'134 - 640x360 (360p)': 614.123}, {'135 - 854x480 (480p)': 1124.056}, {'136 - 1280x720 (720p)': 2259.195}]",NCAA Slam Dunk Contest 2012 Mix (Full HD),138697.0
814,,350.0,WlPLhfDLE44,"[11, 20, 22, 3197]","[{'160 - 256x144 (144p)': 110.696}, {'133 - 426x240 (240p)': 247.176}, {'134 - 640x360 (360p)': 610.547}]","How to clean Clams, tesriyo, Erunthu, Kakka, ekshipi, khube , kadukka",11360.0
815,,137.0,Wl7SkRA6oRI,[182],"[{'160 - 256x144 (144p)': 118.529}, {'133 - 426x240 (240p)': 249.186}, {'134 - 640x360 (360p)': 616.316}, {'135 - 854x480 (480p)': 1123.64}, {'136 - 1280x720 (720p)': 2251.27}]",Turtle bay surf,3012.0
816,,250.0,WoP5N_x1Bz8,[14],"[{'160 - 256x144 (144p)': 117.562}, {'133 - 426x240 (240p)': 264.709}, {'134 - 640x360 (360p)': 579.084}, {'135 - 854x480 (480p)': 1109.666}, {'136 - 1280x720 (720p)': 2124.612}, {'137 - 1920x1080 (1080p)': 4129.216}]","Michael Sweet ""The Cause"" Lyric Video",49549.0
817,Alama,195.0,WpBZBglbyrs,[14],"[{'160 - 256x144 (144p)': 51.59}, {'133 - 426x240 (240p)': 85.723}, {'134 - 640x360 (360p)': 177.829}, {'135 - 854x480 (480p)': 312.72}, {'136 - 1280x720 (720p)': 547.279}, {'137 - 1920x1080 (1080p)': 925.479}]",Alama - Sa ai grija de ea,3161033.0
818,,438.0,IyLnRd0JxMw,"[0, 82, 103, 118, 440]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 612.077}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",25. kolo: Hodonín - Břeclav 5:4,1609.0
819,,194.0,IWXKDJj7muk,"[4, 9, 10, 34]","[{'160 - 256x144 (144p)': 116.187}, {'133 - 426x240 (240p)': 246.561}, {'134 - 640x360 (360p)': 304.915}, {'135 - 854x480 (480p)': 703.947}, {'136 - 1280x720 (720p)': 1744.875}]",Tum hi Ho  from Ashiqui 2.....Guitar solo,1656.0
820,,242.0,_Jxp5g6wciM,"[962, 1171, 1731]","[{'160 - 256x144 (144p)': 140.953}, {'133 - 426x240 (240p)': 403.019}, {'134 - 640x360 (360p)': 616.463}, {'135 - 854x480 (480p)': 1114.678}, {'136 - 1280x720 (720p)': 2213.367}]",Space Shuttle Discovery at the pad - SpacePod 2010.10.13,8055.0
821,,131.0,_KaJpMINfNA,"[17, 19, 129, 639]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 609.678}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",38° Rally Il Ciocco 2015 ps8 Careggine serie di curve VIDEO SI,5917.0
822,,268.0,CiIKTa18b3I,"[15, 18, 87, 365]","[{'160 - 216x144 (144p)': 112.926}, {'133 - 360x240 (240p)': 248.509}]",Lizenz-Dressur,4088.0
823,,182.0,Cjg5Ep8k0vo,"[0, 1, 613, 1149]","[{'160 - 192x144 (144p)': 121.156}, {'133 - 320x240 (240p)': 250.163}]",Let's Play Super Mario Galaxy #108: Purple Coin Spacewalk,4871.0
824,,234.0,CklogiKDC90,"[11, 20, 22, 32, 229, 444, 1450, 1798]","[{'160 - 256x144 (144p)': 113.606}, {'133 - 426x240 (240p)': 257.81}, {'134 - 640x360 (360p)': 607.542}, {'135 - 854x480 (480p)': 1110.5}, {'136 - 1280x720 (720p)': 2222.317}, {'137 - 1920x1080 (1080p)': 4038.05}]",Правильное питание|Вода Сасси для похудения|Очищаем свой организм|,62827.0
825,,265.0,8_HFfRQFbQg,"[0, 70, 125]","[{'160 - 192x144 (144p)': 111.53}, {'133 - 320x240 (240p)': 251.499}, {'134 - 480x360 (360p)': 619.361}, {'135 - 640x480 (480p)': 1131.574}]",Travellin' Man (Lebron James),16909.0
826,,242.0,Y9PtwX3CAXo,[12],"[{'160 - 256x144 (144p)': 111.803}, {'133 - 426x240 (240p)': 253.659}, {'134 - 640x360 (360p)': 604.69}, {'135 - 854x480 (480p)': 1106.285}, {'136 - 1280x720 (720p)': 2202.217}, {'298 - 1280x720 (720p)': 3299.355}]","Who’s better - Gerrard, Lampard or Scholes? | #FDW Q+A feat. Copa90 |",44340.0
827,,405.0,C10apRNAVRc,"[0, 1, 27]","[{'160 - 256x144 (144p)': 126.552}, {'133 - 426x240 (240p)': 322.665}, {'134 - 640x360 (360p)': 626.089}, {'135 - 854x480 (480p)': 1147.428}, {'136 - 1280x720 (720p)': 2286.601}]",Bukkit Tutorial: NameTagEdit,68072.0
828,,165.0,C1lZACms2Yk,"[0, 5, 16, 740]","[{'160 - 176x144 (144p)': 114.1}, {'133 - 294x240 (240p)': 247.578}]",萌えよ剣 疾風怒涛編「予告」,28279.0
829,,200.0,C2b_DFHU1Sg,[1295],"[{'160 - 180x144 (144p)': 56.434}, {'133 - 300x240 (240p)': 97.775}, {'134 - 450x360 (360p)': 230.842}, {'135 - 600x480 (480p)': 493.145}]",SOLO TABLA  TAKI TSAN,3410.0
830,,490.0,C4IgcwqO4HY,"[750, 3463]","[{'160 - 256x144 (144p)': 114.875}, {'133 - 426x240 (240p)': 249.46}]",How to Make a Stained Glass Suncatcher,2765.0
831,,396.0,xPEy5u7UIAA,"[0, 1, 93, 102]","[{'160 - 256x144 (144p)': 132.537}, {'133 - 426x240 (240p)': 339.006}, {'134 - 640x360 (360p)': 609.96}, {'135 - 854x480 (480p)': 1116.054}, {'136 - 1280x720 (720p)': 2215.129}]",WoW PvP Battlegrounds | Rank 1 Holy Paladin Rated Battleground Commentary,38340.0
832,,219.0,xWIFYVXldZ0,"[6, 8]","[{'160 - 256x144 (144p)': 114.469}, {'133 - 426x240 (240p)': 246.585}, {'134 - 640x360 (360p)': 624.505}, {'135 - 854x480 (480p)': 1115.223}]",SALSA LADIES 2012 - EXTASIS DE LA SALSA,4268.0
833,,240.0,xW6W7Bf3jWQ,[1568],"[{'160 - 256x144 (144p)': 115.927}, {'133 - 426x240 (240p)': 257.191}]",New Ninjago Location in episode 45??,4873.0
834,,208.0,ZJmncbQRcwY,"[2, 44, 46, 64, 113, 119, 162, 848]","[{'160 - 256x144 (144p)': 113.647}, {'133 - 426x240 (240p)': 256.442}, {'134 - 640x360 (360p)': 604.902}, {'135 - 854x480 (480p)': 1105.612}, {'136 - 1280x720 (720p)': 2203.845}, {'137 - 1920x1080 (1080p)': 4151.825}]",Twisted Hobbys Crack Turbo Beaver,23761.0
835,,292.0,58Hpc99Omtk,"[31, 40, 2191]","[{'160 - 192x144 (144p)': 118.441}, {'133 - 320x240 (240p)': 246.203}, {'134 - 480x360 (360p)': 271.9}]",バッハ イタリア協奏曲第二楽章,1407.0
836,,230.0,58X4dIkCjmc,"[0, 91]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 640.543}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2396.3}]",Thank You Radar,2421.0
837,,192.0,58JF7Jy-PoE,"[9, 10, 37]","[{'160 - 256x144 (144p)': 114.832}, {'133 - 426x240 (240p)': 254.428}, {'134 - 640x360 (360p)': 347.796}, {'135 - 854x480 (480p)': 667.112}, {'136 - 1280x720 (720p)': 1655.514}]",Entrosolet  - You'll never get out Alive (Guitar playthrough video),32087.0
838,,166.0,b47-dX1SFbI,"[0, 1, 27]","[{'160 - 256x144 (144p)': 129.989}, {'133 - 426x240 (240p)': 315.909}, {'134 - 640x360 (360p)': 601.668}, {'135 - 854x480 (480p)': 1087.121}, {'136 - 1280x720 (720p)': 1886.782}]",Обзор модов[4]: The Climbing Glove - человек липук,31746.0
839,,137.0,FtAXDxedPcE,"[2, 44, 46, 113]","[{'160 - 256x144 (144p)': 110.389}, {'133 - 426x240 (240p)': 250.061}, {'134 - 640x360 (360p)': 561.411}, {'135 - 854x480 (480p)': 1103.589}, {'136 - 1280x720 (720p)': 1855.067}]",ควายบิน BUFFALO  FLYING  RC FUNNY .1....เดอะหยอง เครื่องบินจำลอง,36302.0
840,,295.0,FTtHMUU_h5g,[88],"[{'160 - 192x144 (144p)': 111.985}, {'133 - 320x240 (240p)': 304.201}, {'134 - 480x360 (360p)': 605.922}]",Ehemalige Markgrafen-Kaserne der Bundeswehr Bayreuth (Impressionen Januar 2011),6962.0
841,,292.0,fffIjxp3b7c,"[0, 1, 5, 69, 1909]","[{'160 - 256x144 (144p)': 111.346}, {'133 - 426x240 (240p)': 247.483}, {'134 - 640x360 (360p)': 621.1}, {'135 - 854x480 (480p)': 1136.74}, {'136 - 1280x720 (720p)': 2234.199}]",Venom GGXrd Combo Compilation #1,7240.0
842,,383.0,8qLnWOmdYhs,"[664, 800, 908, 1563]","[{'160 - 256x144 (144p)': 115.585}, {'133 - 426x240 (240p)': 246.719}, {'134 - 640x360 (360p)': 607.363}, {'135 - 854x480 (480p)': 1113.918}, {'136 - 1280x720 (720p)': 2222.775}]",08.03.13 3rd FLPHG Flight,2101.0
843,Juan Cortés,179.0,ko7G4fpbYGE,"[6, 8]","[{'160 - 144x144 (144p)': 64.831}, {'133 - 240x240 (240p)': 142.627}, {'134 - 360x360 (360p)': 150.492}, {'135 - 480x480 (480p)': 322.306}, {'136 - 720x720 (720p)': 678.149}, {'137 - 1080x1080 (1080p)': 1336.489}]",Emilio Ochando,2543.0
844,Ben Folds,265.0,kqPwR39VMh0,[14],"[{'160 - 256x144 (144p)': 115.305}, {'133 - 426x240 (240p)': 247.45}, {'134 - 640x360 (360p)': 638.958}, {'135 - 854x480 (480p)': 1184.988}]",Ben Folds - Still Fighting It,1982382.0
845,,182.0,flIkMObcEGE,"[0, 1, 105, 236, 358, 404, 510]","[{'160 - 256x144 (144p)': 114.905}, {'133 - 426x240 (240p)': 252.868}]",3DSスト4CPUvsCPUです,4962.0
846,,454.0,tYcoZVQA0HE,"[0, 1, 36, 294, 331, 367]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 621.38}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Gameplay -Call of Duty Ghosts I Comparando l Xbox One,2578.0
847,,283.0,nIKh_RZYN-E,"[179, 468, 635, 1120]","[{'160 - 256x144 (144p)': 124.628}, {'133 - 426x240 (240p)': 300.24}, {'134 - 640x360 (360p)': 603.816}, {'135 - 854x480 (480p)': 1104.831}, {'136 - 1280x720 (720p)': 2204.326}]","S0 News April 28, 2014: Storm Alert, Planets, Spaceweather",37687.0
848,,210.0,nIoVNm7Bkso,[3],"[{'160 - 256x144 (144p)': 110.748}, {'133 - 426x240 (240p)': 247.734}, {'134 - 640x360 (360p)': 607.541}, {'135 - 854x480 (480p)': 1115.98}, {'136 - 1280x720 (720p)': 2230.86}, {'137 - 1920x1080 (1080p)': 4471.987}]",Noel - Mañana junto a Maxi Espindola y Agustin Bernasconi 4-10-2014 Teatro Opera,2138.0
849,,280.0,YKmCOhwpZrE,"[3, 4, 6, 10]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 383.24}, {'135 - 640x480 (DASH video)': 1155.0}]",Emil Jensen nämner alla sina dåliga egenskaper (Kristianstad),1799.0
850,,144.0,YZlO0L57ZuU,"[2, 7, 17, 19, 213, 373, 566]","[{'160 - 256x144 (144p)': 111.694}, {'133 - 426x240 (240p)': 248.318}, {'134 - 640x360 (360p)': 603.203}, {'135 - 854x480 (480p)': 1102.646}, {'136 - 1280x720 (720p)': 2219.019}, {'298 - 1280x720 (720p60)': 3315.094}]",Mustang LS1 Swap,20997.0
851,,306.0,YZ5geiyjuZc,"[2, 7, 95, 116, 135, 1412]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 605.097}, {'135 - 640x480 (DASH video)': 1155.0}]",ジムニーＪＢ２３＆ＬＣ７３　香川スポーツランド,1406.0
852,,306.0,YacZ9bkvd_U,"[35, 134, 230]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 605.097}, {'135 - 640x480 (DASH video)': 1155.0}]",ジムニーＪＢ２３＆ＬＣ７３　香川スポーツランド,1406.0
853,Mix Nijman,169.0,NpvQkEjibmA,[667],"[{'160 - 256x144 (144p)': 111.758}, {'133 - 426x240 (240p)': 267.596}, {'134 - 640x360 (360p)': 608.081}, {'135 - 854x480 (480p)': 1123.315}]",DREAMSTUDIOZ - DELEN IN PARAMARIBO ONDERWATER NA ELKE REGENBUI,3832.0
854,,120.0,Np65YGMCpr0,"[0, 1, 19, 2432]","[{'160 - 256x144 (144p)': 110.449}, {'133 - 426x240 (240p)': 248.907}, {'134 - 640x360 (360p)': 606.576}, {'135 - 854x480 (480p)': 1112.104}, {'136 - 1280x720 (720p)': 2216.504}, {'298 - 1280x720 (720p60)': 3321.718}, {'137 - 1920x1080 (1080p)': 4162.598}, {'299 - 1920x1080 (1080p60)': 5531.694}]",MX vs ATV SUPERCROSS New DLC Tracks Announced!,5339.0
855,,320.0,Ns7OBG9tVew,"[0, 1, 27]","[{'160 - 256x144 (144p)': 111.336}, {'133 - 426x240 (240p)': 248.981}, {'134 - 640x360 (360p)': 608.418}, {'135 - 854x480 (480p)': 1113.623}, {'136 - 1280x720 (720p)': 2205.503}]","MINECRAFT 1.8 SNAPSHOT 14W25A: GUARDIAN MOB, WATER DUNGEONS & MORE!",14440.0
856,,137.0,NtrcIWJqT9g,"[4, 9, 10, 37, 421, 655, 2042, 2427]","[{'160 - 256x144 (144p)': 119.9}, {'133 - 426x240 (240p)': 246.321}, {'134 - 640x360 (360p)': 443.574}, {'135 - 854x480 (480p)': 909.458}, {'136 - 1280x720 (720p)': 1902.531}, {'137 - 1920x1080 (1080p)': 4128.616}]",Roccaforte Custom 80,3023.0
857,,206.0,NthAX-ACHkE,"[0, 1, 35, 85]","[{'160 - 256x144 (144p)': 118.016}, {'133 - 426x240 (240p)': 273.479}, {'134 - 640x360 (360p)': 609.472}, {'135 - 854x480 (480p)': 1111.496}, {'136 - 1280x720 (720p)': 2223.313}]",METTRE SON BMX A LA PLACE DUN VÉHICULE 1.09 | GLITCH GTA | FR,1233.0
858,,354.0,NtS5BTtavf8,"[11, 20, 22, 211, 321, 334, 483]","[{'160 - 192x144 (144p)': 117.574}, {'133 - 320x240 (240p)': 273.783}, {'134 - 480x360 (360p)': 577.844}, {'135 - 640x480 (480p)': 1108.106}]",Brioche tressée facile,4770.0
859,,284.0,9oHfuLFTfaU,"[39, 121, 156, 207]","[{'160 - 256x144 (144p)': 111.028}, {'133 - 426x240 (240p)': 248.773}, {'134 - 640x360 (360p)': 373.859}, {'135 - 854x480 (480p)': 724.284}, {'136 - 1280x720 (720p)': 1400.81}, {'137 - 1920x1080 (1080p)': 2971.668}]",데일리 핑크브라운 메이크업 Pink Brown Makeup Tutorial,54161.0
860,,300.0,5g-PlKPUA3s,[43],"[{'160 - 192x144 (144p)': 117.719}, {'133 - 320x240 (240p)': 248.859}]",CPTO ESPAÑA MAR-COSTA 2008 CADIZ,13287.0
861,,234.0,fhQDVuUhqM8,"[0, 79, 91, 376]","[{'160 - 256x144 (144p)': 115.57}, {'133 - 426x240 (240p)': 247.822}, {'134 - 640x360 (360p)': 607.859}]",UMass Football Highlights vs. Miami (Ohio) - 10/12/13,6644.0
862,Oingo Boingo,255.0,Knq03w9N_-A,"[2, 17, 443]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x238 (DASH video)': 242.0}, {'134 - 640x358 (DASH video)': 610.173}, {'135 - 854x478 (DASH video)': 1155.0}]",Kart Sorocaba Kart - THE BEST VIDEO,1925.0
863,,426.0,KnWmC5gQOq4,"[0, 1]","[{'160 - 256x144 (144p)': 114.17}, {'133 - 426x240 (240p)': 253.978}, {'134 - 640x360 (360p)': 610.538}, {'135 - 854x480 (480p)': 1113.198}]",Medal of Honor: European Assault Absurdity #5,1625.0
864,,162.0,Kps9sLfIabU,"[15, 96]","[{'160 - 192x144 (144p)': 86.725}, {'133 - 320x240 (240p)': 186.839}, {'134 - 480x360 (360p)': 453.749}, {'135 - 640x480 (480p)': 870.588}]",Перосъемная насадка для ощипывания домашней птицы,211575.0
865,,179.0,gUYeyyu1xGs,[269],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 406.216}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",MC Tchesko - Minha História Dela (DJ Mart) Prévia Oficial,1686.0
866,Globus,243.0,e5_CrQtxw7k,"[1, 285, 1176, 1341, 1361, 1414, 3422]","[{'160 - 180x144 (144p)': 111.26}, {'133 - 300x240 (240p)': 250.878}, {'134 - 450x360 (360p)': 607.795}, {'135 - 600x480 (480p)': 1112.35}]",Assassin's Creed Altair & Ezio tribute,385318.0
867,,137.0,LXH_QlUkjRI,[1226],"[{'160 - 192x144 (144p)': 122.734}, {'133 - 320x240 (240p)': 303.677}, {'134 - 480x360 (360p)': 606.952}, {'135 - 640x480 (480p)': 1108.78}, {'136 - 960x720 (720p)': 2211.97}]",Top 10 Most Dangerous City in the World,4552.0
868,AWOLNATION,236.0,ys6Z0dSPnYs,"[0, 1, 139]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 289.753}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Cheat Engine Squeal Of Fortune HACK/BUG 24th August 2012 WORKING[SEE DESCRIPTION],2978.0
869,Hugo Montenegro,163.0,JFgadSEp2pk,"[15, 18, 49, 67, 80, 127, 265]","[{'160 - 192x144 (144p)': 112.025}, {'133 - 320x240 (240p)': 255.29}, {'134 - 480x360 (360p)': 274.79}, {'135 - 640x480 (480p)': 556.266}, {'136 - 960x720 (720p)': 1187.097}, {'137 - 1440x1080 (1080p)': 2226.822}]","karakalem, çizim, hayvan resimleri",14686.0
870,Egypt Central,131.0,ew77QVo5J5M,[19],"[{'160 - 192x144 (144p)': 114.865}, {'133 - 320x240 (240p)': 247.554}]",Dirtboys-Without A Cause Trailer,2171.0
871,,222.0,exAdzLGJyAw,[14],"[{'160 - 256x144 (144p)': 120.489}, {'133 - 426x240 (240p)': 272.007}, {'134 - 640x360 (360p)': 648.612}, {'135 - 854x480 (480p)': 1185.562}, {'136 - 1280x720 (720p)': 2360.629}, {'137 - 1920x1080 (1080p)': 4409.225}]",ASPECT MENDOZA - S.C.R.A.M. (Prod. par B.K.) // C'est ça l'Amérique vol.1,18206.0
872,,264.0,ez2MTQ10SGg,[1007],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 387.958}, {'135 - 640x480 (DASH video)': 1155.0}]",PR knot demo S.A.S braid pr knot tool,2559.0
873,,458.0,f-CrQz3vLsE,"[0, 874]","[{'160 - 192x144 (144p)': 113.577}, {'133 - 320x240 (240p)': 248.087}, {'134 - 480x360 (360p)': 579.139}, {'135 - 640x480 (480p)': 1102.811}]",Doha Asian Games Badminton Men's Doubles Round 16 (3/3),14122.0
874,,400.0,dSegb301cy4,"[21, 23, 81, 217, 447, 790]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 610.03}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Plasma Freeze Psy Crusher Theme Deck Preview Pokemon TCG,11151.0
875,,147.0,mvYxso72cw4,"[2, 7, 75, 172, 235, 2780]","[{'160 - 256x144 (144p)': 110.435}, {'133 - 426x240 (240p)': 245.688}, {'134 - 640x360 (360p)': 603.912}, {'135 - 854x480 (480p)': 1104.756}, {'136 - 1280x720 (720p)': 2208.265}, {'137 - 1920x1080 (1080p)': 3866.989}]",TRD Like A Pro Build Series Part 2 - Rear Shock Install,20111.0
876,Tha Venom Musik (Nishadem),314.0,mvJbfGDmNyE,"[0, 52, 70, 125]","[{'160 - 256x144 (144p)': 115.163}, {'133 - 426x240 (240p)': 263.891}, {'134 - 640x360 (360p)': 616.148}, {'135 - 854x480 (480p)': 1127.081}, {'136 - 1280x720 (720p)': 2241.665}]",Utah Jazz Top 10 Blocks Of The 2012-13 Season,1316.0
877,,129.0,2PbNecEIqFU,[225],"[{'160 - 180x144 (DASH video)': 108.0}, {'133 - 300x240 (DASH video)': 242.0}, {'134 - 450x360 (DASH video)': 612.049}, {'135 - 600x480 (DASH video)': 1155.0}]",Kareena Kapoor -- I love Junk Food,1346.0
878,,300.0,_kXLBXjn78k,"[5, 16, 1098]","[{'160 - 256x144 (144p)': 60.576}, {'133 - 426x240 (240p)': 98.389}, {'134 - 640x360 (360p)': 189.257}, {'135 - 854x480 (480p)': 304.068}, {'136 - 1280x720 (720p)': 469.735}, {'137 - 1920x1080 (1080p)': 1500.239}]",Свинка Пеппа - S01 E51 Папина камера (Серия целиком),497522.0
879,,262.0,a0NN-hwTyu0,[3],"[{'160 - 256x144 (144p)': 117.349}, {'133 - 426x240 (240p)': 250.019}, {'134 - 640x360 (360p)': 607.232}, {'135 - 854x480 (480p)': 1126.977}, {'136 - 1280x720 (720p)': 2253.578}]",Joaquín Sabina - Y Si Amanece Por Fin (Luna Park 13/04/11) HD,7298.0
880,,341.0,SL1UV674Ckk,"[0, 1, 42, 223, 323]","[{'160 - 236x144 (DASH video)': 108.0}, {'133 - 392x240 (DASH video)': 242.0}, {'134 - 588x360 (DASH video)': 609.488}, {'135 - 784x480 (DASH video)': 1155.0}, {'136 - 1176x720 (DASH video)': 2310.0}, {'298 - 1176x720 (DASH video)': 3322.902}]",World of Tanks [ENG] - Twilight of the Gods Replay Stream #004,1444.0
881,,341.0,xuJ60XHfc4A,"[2, 45, 295]","[{'160 - 236x144 (DASH video)': 108.0}, {'133 - 392x240 (DASH video)': 242.0}, {'134 - 588x360 (DASH video)': 609.488}, {'135 - 784x480 (DASH video)': 1155.0}, {'136 - 1176x720 (DASH video)': 2310.0}, {'298 - 1176x720 (DASH video)': 3322.902}]",World of Tanks [ENG] - Twilight of the Gods Replay Stream #004,1444.0
882,Diario,326.0,xvpxsAPy8IU,"[11, 20, 22, 32]","[{'160 - 256x144 (144p)': 114.079}, {'133 - 426x240 (240p)': 248.343}, {'134 - 640x360 (360p)': 610.063}, {'135 - 854x480 (480p)': 1115.756}, {'136 - 1280x720 (720p)': 2232.398}, {'137 - 1920x1080 (1080p)': 4147.765}]",Шампиньоны фаршированные нешлифованным рисом,5872.0
883,,127.0,Gf_J1a5Qt2A,"[21, 23, 24, 73]","[{'160 - 256x144 (144p)': 124.87}, {'133 - 426x240 (240p)': 298.026}, {'134 - 640x360 (360p)': 341.289}]",One Unit Showcase: BoxorHD for Dreamboard,1262.0
884,Paolo Meneguzzi,250.0,hpr7YzvAMLQ,"[5, 1612]","[{'160 - 192x144 (144p)': 119.774}, {'133 - 320x240 (240p)': 264.5}, {'134 - 480x360 (360p)': 444.388}, {'135 - 640x480 (480p)': 836.303}]",Per me sei musica~ {Ryou × Ichigo ♥},95584.0
885,,221.0,fFkO-PfW6-g,"[60, 365]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.891}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Caroline Martin & Rollerskate OP Dressage,1280.0
886,,467.0,fJ42KNbUWyU,[2799],"[{'160 - 256x144 (144p)': 130.739}, {'133 - 426x240 (240p)': 294.912}, {'134 - 640x360 (360p)': 399.542}, {'135 - 854x480 (480p)': 668.302}, {'136 - 1280x720 (720p)': 1239.331}]",วิธีแบ็คอัพเซฟเกมส์ Don't starve เถื่อน+แท้ และเกมส์อื่นๆ,3839.0
887,,321.0,fy3xE1BTzH4,[111],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 411.964}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",[Interview] Gambit vs Millenium winners interview EU LCS Spring Split 2014,1174.0
888,,293.0,iqJC0Cv1CII,"[668, 964, 990]","[{'160 - 192x144 (144p)': 111.168}, {'133 - 320x240 (240p)': 248.717}, {'134 - 480x360 (360p)': 618.181}, {'135 - 640x480 (480p)': 1129.535}]","十點不一樣 - ''鯨豚紀錄片'' (2011-08-19, TVBS新聞台)",11457.0
889,,268.0,iq69rbpQZkI,[3],"[{'160 - 256x144 (144p)': 111.288}, {'133 - 426x240 (240p)': 252.272}, {'134 - 640x360 (360p)': 629.39}, {'135 - 854x480 (480p)': 1137.99}, {'136 - 1280x720 (720p)': 2248.637}]",MACRO 2015 - JULION ALVAREZ - DIME - EN VIVO,3107.0
890,,311.0,XoPqCKXELek,"[138, 166, 398, 482]","[{'160 - 192x144 (144p)': 118.008}, {'133 - 320x240 (240p)': 271.254}, {'134 - 480x360 (360p)': 619.739}, {'135 - 640x480 (480p)': 1120.831}]",Decolagem do topo da bonita,8941.0
891,,163.0,NwFPFE5q9uU,"[2, 45, 51, 56, 77, 137]","[{'160 - 256x144 (144p)': 114.646}, {'133 - 426x240 (240p)': 249.834}, {'134 - 640x360 (360p)': 637.717}, {'135 - 854x480 (480p)': 1166.085}, {'136 - 1280x720 (720p)': 2328.828}, {'137 - 1920x1080 (1080p)': 4496.293}]",RARE! Three MP36 Engine MARC Train,4205.0
