,creator,duration,id,labels,ladder,title,views
773,,143.0,L5KLP3VHBeY,"[0, 1, 25, 236, 358, 404, 589]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.686}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2224.388}]",Super Street Fighter IV 3D Edition - German Trailer,1451.0
774,The Chemical Brothers,272.0,L6IPtNmMsAc,"[6, 8]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 603.43}, {'135 - 640x480 (DASH video)': 1155.0}]",Geisha Souls - Immortal?,1148.0
775,,426.0,wGztE89beCQ,"[2, 30, 55]","[{'160 - 192x144 (144p)': 111.534}, {'133 - 320x240 (240p)': 247.496}]",070630-2 The Price of Motorcycles,2571.0
776,Steve Jablonsky,476.0,dFT01CrQE84,"[0, 12, 91]","[{'160 - 256x144 (144p)': 110.352}, {'133 - 426x240 (240p)': 247.106}, {'134 - 640x360 (360p)': 605.359}, {'135 - 854x480 (480p)': 1111.157}, {'136 - 1280x720 (720p)': 2213.186}]","HWANG, Hee-Chan Highlights",20287.0
777,,129.0,dGg-VPDmIeg,"[0, 1, 139]","[{'160 - 256x144 (144p)': 112.443}, {'133 - 426x240 (240p)': 247.116}, {'134 - 640x360 (360p)': 417.27}, {'135 - 854x480 (480p)': 911.28}, {'136 - 1280x720 (720p)': 1832.041}]",[RS] Runescape: Jim Sauce's 100M GP GIVEAWAY | Commentary,1575.0
778,,166.0,dKQtOH2p7-k,"[229, 505, 1107, 1189, 1675]","[{'160 - 192x144 (144p)': 112.84}, {'133 - 320x240 (240p)': 247.987}, {'134 - 480x360 (360p)': 602.844}, {'135 - 640x480 (480p)': 1102.092}]",Coca-Cola Seeks Growth in Global Markets,5896.0
779,,159.0,dKZcTmEPe2c,"[2, 7, 83]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 527.296}, {'135 - 640x480 (DASH video)': 1155.0}]",moving barleystraw (feeding),1297.0
780,,198.0,dLF41CIQgGo,[14],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 609.856}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",DJIALLA DJI ma prochaine destination,4357.0
781,,261.0,36epU1wbiVM,"[0, 1, 714]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 281.977}, {'135 - 854x480 (DASH video)': 1155.0}]",Roblox steal games,1301.0
782,,311.0,37cDsEu2vjc,"[1493, 2676]","[{'160 - 212x144 (144p)': 111.741}, {'133 - 352x240 (240p)': 246.467}, {'134 - 528x360 (360p)': 417.627}, {'135 - 704x480 (480p)': 989.679}]",Microscopia Odontológica,34357.0
783,,266.0,uankKgUf3Pc,"[3, 4]","[{'160 - 256x144 (144p)': 114.111}, {'133 - 426x240 (240p)': 248.366}, {'134 - 640x360 (360p)': 611.243}, {'135 - 854x480 (480p)': 1114.103}, {'136 - 1280x720 (720p)': 2233.592}, {'137 - 1920x1080 (1080p)': 4163.168}]",Eesti Laul 2014 - National Final Estonia 2014 Recap,1921.0
784,,177.0,gljOxheJXh4,"[2, 30]","[{'160 - 216x144 (144p)': 110.803}, {'133 - 360x240 (240p)': 247.262}]",Triumph Trophy T312 1200cc,4321.0
785,Cascada,135.0,gn_k7ONQIjw,"[2, 44, 46, 107, 114, 1162]","[{'160 - 192x144 (144p)': 120.623}, {'133 - 320x240 (240p)': 256.728}, {'134 - 480x360 (360p)': 340.779}, {'135 - 640x480 (480p)': 727.994}]",My Travel Airways Tribute,3726.0
786,,144.0,73D8SItEA3w,"[5, 16, 136]","[{'160 - 256x144 (144p)': 110.681}, {'133 - 426x240 (240p)': 245.339}, {'134 - 640x360 (360p)': 274.931}, {'135 - 854x480 (480p)': 594.927}, {'136 - 1280x720 (720p)': 1193.141}, {'298 - 1280x720 (720p60)': 2297.37}, {'137 - 1920x1080 (1080p)': 2497.204}, {'299 - 1920x1080 (1080p60)': 4449.705}]",Sofia The First FuII Game in English ­ Sofia Royal Bubble Rescue ­ Disney Princess   Sofia,4528.0
787,,231.0,g3Eo7OZdfOo,"[83, 262, 2953, 3230]","[{'160 - 192x144 (144p)': 110.63}, {'133 - 320x240 (240p)': 249.644}, {'134 - 480x360 (360p)': 605.576}, {'135 - 640x480 (480p)': 1108.646}]","Farm Crisis in Punjab: Know, why Famers destroying their Sugarcane grain?",4749.0
788,,132.0,g44iRIl0lY0,[418],"[{'160 - 256x144 (144p)': 114.48}, {'133 - 426x240 (240p)': 249.708}, {'134 - 640x360 (360p)': 615.227}, {'135 - 854x480 (480p)': 1119.678}, {'136 - 1280x720 (720p)': 2281.782}, {'137 - 1920x1080 (1080p)': 4265.042}]",Rg do grafiteiro: Jhoão Henr (Parte 1),2047.0
789,Jeff Lorber,223.0,Hb3cRcqYvDQ,[62],"[{'160 - 192x144 (144p)': 112.77}, {'133 - 320x240 (240p)': 254.968}]",Utilaj de crapat beton,5455.0
790,Valérie Lagrange,231.0,Hemc-gMnr6Q,[5],"[{'160 - 112x144 (144p)': 120.511}, {'133 - 188x240 (240p)': 252.195}, {'134 - 282x360 (240p)': 259.991}, {'135 - 376x480 (360p)': 571.292}]",Valerie Lagrange Faut Plus La Faire + ( Francesinha ) ®™ Dj Natan Reggae Loveres ♥,2330.0
791,,460.0,Hg6I_2-29F4,"[0, 1, 352]","[{'160 - 256x144 (144p)': 117.709}, {'133 - 426x240 (240p)': 252.785}, {'134 - 640x360 (360p)': 616.057}, {'135 - 854x480 (480p)': 1126.714}, {'136 - 1280x720 (720p)': 2234.396}]",SDvsRAW2009 Video Recensione italiana ITA HD,8036.0
792,,460.0,HiFZgyW6LAA,"[2, 7, 174, 361, 715, 830, 1219]","[{'160 - 256x144 (144p)': 117.709}, {'133 - 426x240 (240p)': 252.785}, {'134 - 640x360 (360p)': 616.057}, {'135 - 854x480 (480p)': 1126.714}, {'136 - 1280x720 (720p)': 2234.396}]",SDvsRAW2009 Video Recensione italiana ITA HD,8036.0
793,,303.0,LB5gh4PoyOI,"[148, 253, 271]","[{'160 - 256x144 (144p)': 124.705}, {'133 - 426x240 (240p)': 265.831}, {'134 - 640x360 (360p)': 268.187}, {'135 - 854x480 (480p)': 605.629}, {'136 - 1280x720 (720p)': 1217.895}, {'137 - 1920x1080 (1080p)': 2021.516}]",Обувь с Ebay,6864.0
794,,214.0,LCOw_wA2QhU,[88],"[{'160 - 192x144 (144p)': 114.995}, {'133 - 320x240 (240p)': 248.685}]",Grosfillex Casetas de Jardin Deco - Utility Bricolandia.es,2653.0
795,,428.0,3OPlykc0Hmg,"[60, 519, 666]","[{'160 - 256x144 (144p)': 117.728}, {'133 - 426x240 (240p)': 254.769}, {'134 - 640x360 (360p)': 615.248}, {'135 - 854x480 (480p)': 1129.238}, {'136 - 1280x720 (720p)': 2231.637}]",Seward Mountain,2705.0
796,,214.0,3SZSQ0WN9aw,"[3, 89, 324]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 615.757}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Paramore - That's What You Get @ Warped Tour 2011 *HD*,1387.0
797,,273.0,3TDo_PX94dc,[14],"[{'160 - 256x144 (144p)': 115.433}, {'133 - 426x240 (240p)': 255.752}, {'134 - 640x360 (360p)': 613.036}, {'135 - 854x480 (480p)': 1121.364}, {'136 - 1280x720 (720p)': 2228.073}, {'137 - 1920x1080 (1080p)': 4172.305}]",Seek Shelter - Dead Air (Official Lyric Video),5526.0
798,Miley Cyrus,233.0,S0EJLDBjeLs,[14],"[{'160 - 256x144 (144p)': 110.799}, {'133 - 426x240 (240p)': 249.401}, {'134 - 640x360 (360p)': 605.732}, {'135 - 854x480 (480p)': 1108.316}, {'136 - 1280x720 (720p)': 2214.443}]",Miley Cyrus - One In A Million. [Lyrics],2268.0
799,,340.0,QDEqKE-nT2Q,[291],"[{'160 - 192x144 (144p)': 111.294}, {'133 - 320x240 (240p)': 250.531}]",Making a tree house part 2,3780.0
800,,335.0,QFN7SMqhLzw,"[0, 215, 412]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 604.589}, {'135 - 854x480 (DASH video)': 1155.0}]",YCS Toronto Top 32 Winning Deck Profile Marc Carisse - Dark Worlds,5811.0
801,,236.0,QIGs_vsn43U,"[3, 89, 324]","[{'160 - 240x144 (144p)': 120.133}, {'133 - 400x240 (240p)': 249.26}, {'134 - 600x360 (360p)': 611.233}, {'135 - 800x480 (480p)': 1118.659}]",Helloween - Power ao vivo Rock in Rio 2013,2085.0
802,Claude Debussy,305.0,Wjmq6-PoLWo,"[11, 20, 22, 123, 176, 462, 1016, 2488]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 436.894}, {'135 - 640x480 (DASH video)': 1155.0}, {'136 - 960x720 (DASH video)': 2310.0}, {'137 - 1440x1080 (DASH video)': 4331.25}]",Le Bavarois aux Fraises de SuperDado57,4387.0
803,,286.0,WmQRXhDvC84,"[1854, 3265]","[{'160 - 256x144 (144p)': 116.075}, {'133 - 426x240 (240p)': 250.473}, {'134 - 640x360 (360p)': 605.504}, {'135 - 854x480 (480p)': 1107.166}, {'136 - 1280x720 (720p)': 2216.364}]",Aiguiser une paire de ciseaux - ciseaux coupants,7781.0
804,,128.0,Woxt264u2AU,"[141, 396]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 429.677}, {'135 - 854x480 (DASH video)': 1155.0}]",Disney College Program Spring 2012 : Episode 6 : ACCEPTED!!! Spring Attractions!,2918.0
805,,127.0,IStu0YFkva0,"[0, 1, 5, 738, 809, 928]","[{'160 - 216x144 (144p)': 115.592}, {'133 - 240x160 (144p)': 262.201}]",Super Mario Advance 2 (SMW) Boss 5 : Roy Koopa (no damage),16241.0
806,,480.0,_DZhdk6IFTw,"[0, 79, 91]","[{'160 - 192x144 (144p)': 113.115}, {'133 - 320x240 (240p)': 248.99}]",chris batie,4585.0
807,,156.0,_HnJ9-etGQk,"[15, 709, 1206, 3157]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 606.488}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",20150412悠閒躺著吃的圓仔 The Giant Panda Yuan Zai,1720.0
808,,181.0,CgxlkK9lkjM,"[189, 645]","[{'160 - 192x144 (144p)': 115.583}, {'133 - 320x240 (240p)': 257.539}, {'134 - 480x360 (360p)': 372.042}, {'135 - 640x480 (480p)': 752.754}]",Mauro Celli-Star wars,1375.0
809,,185.0,CgsaPHD9aHE,"[3, 4]","[{'160 - 256x144 (144p)': 114.953}, {'133 - 426x240 (240p)': 248.338}, {'134 - 640x360 (360p)': 605.84}, {'135 - 854x480 (480p)': 1109.564}, {'136 - 1280x720 (720p)': 2209.742}, {'137 - 1920x1080 (1080p)': 4147.42}]",Discipline holland - Frontline Skins ( Live at Rebellion Amsterdam 2014 ),6503.0
810,,137.0,8XwLR4b5YGY,[0],"[{'160 - 192x144 (144p)': 115.975}, {'133 - 320x240 (240p)': 249.743}, {'134 - 480x360 (360p)': 609.441}, {'135 - 640x480 (480p)': 1107.912}]",Westerville South Highschool cheerleading!,4441.0
811,,120.0,8_RJ_UiHh1Q,"[5, 16]","[{'160 - 198x144 (144p)': 119.747}, {'133 - 330x240 (240p)': 250.792}]",Mr Magoo - 17 - Visita Dal Dentista,38985.0
812,,256.0,8beO6Dvbs34,"[3, 6]","[{'160 - 192x144 (144p)': 116.687}, {'133 - 320x240 (240p)': 256.894}]",Bedshape- Keane,3870.0
813,,120.0,C34IUTLiDEI,"[11, 20, 22, 29, 32]","[{'160 - 256x144 (144p)': 110.368}, {'133 - 426x240 (240p)': 246.459}, {'134 - 640x360 (360p)': 595.212}, {'135 - 854x480 (480p)': 1111.852}, {'136 - 1280x720 (720p)': 1993.816}]",마트당 - ep.06 : 포차 안주! 더욱 맛있게 즐기는 방법! 2MC 요리대결!,20305.0
814,,135.0,C5K_AESKJA4,"[15, 18, 170, 314]","[{'160 - 256x144 (144p)': 110.23}, {'133 - 426x240 (240p)': 246.826}, {'134 - 640x360 (360p)': 609.131}, {'135 - 854x480 (480p)': 1112.85}, {'136 - 1280x720 (720p)': 2224.519}]",飼い主を大爆笑させる猫 #3 〜首輪を変えてモフモフしたい猫【茶トラ猫 マック 】- Cat which is glad to change it into a new collar LOL!,7770.0
815,,371.0,xNqQpncyxUI,"[21, 23, 24, 1321]","[{'160 - 256x144 (144p)': 112.581}, {'133 - 426x240 (240p)': 248.869}, {'134 - 640x360 (360p)': 604.697}, {'135 - 854x480 (480p)': 1104.679}, {'136 - 1280x720 (720p)': 2204.326}]",ROOT FOR LG OPTIMUS F7! BOOST MOBILE,10716.0
816,Jerry Lee Lewis,211.0,xS6yKELAQYg,"[215, 611]","[{'160 - 256x126 (DASH video)': 108.0}, {'133 - 426x208 (DASH video)': 242.0}, {'134 - 640x314 (DASH video)': 620.229}, {'135 - 854x418 (DASH video)': 1155.0}]",Gran Final LAPT 2010 Rosario,2087.0
817,,200.0,xVDQkM0RN7s,"[3, 4, 6, 10]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.656}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",One Direction Little Things Mohegan Sun 12/1/12,1718.0
818,,356.0,ZG7_E1yeCXU,"[0, 1, 27]","[{'160 - 256x144 (144p)': 111.507}, {'133 - 426x240 (240p)': 250.077}, {'134 - 640x360 (360p)': 624.055}, {'135 - 854x480 (480p)': 1139.281}, {'136 - 1280x720 (720p)': 2234.757}, {'137 - 1920x1080 (1080p)': 4176.73}]",Minecraft - X-Run Cracked Mini Game Server: 1.9 24/7,22310.0
819,,193.0,b7V8RDhhjkM,"[0, 1, 69, 1710]","[{'160 - 256x144 (144p)': 118.884}, {'133 - 426x240 (240p)': 248.792}, {'134 - 640x360 (360p)': 625.689}]",BBCS : Bang vs Buppa (Hazama),1407.0
820,,203.0,bAvyYvsbNBI,"[2, 7, 62, 90, 810]","[{'160 - 192x144 (144p)': 114.56}, {'133 - 320x240 (240p)': 248.663}, {'134 - 480x360 (360p)': 479.956}]",Mercedes OM 352 6 Zyl. 130 PS 6 ltr. neue Zweikreiskühlung,7569.0
821,,236.0,bEt_okwSqnw,"[89, 419]","[{'160 - 256x144 (144p)': 111.718}, {'133 - 426x240 (240p)': 255.679}, {'134 - 640x360 (360p)': 604.114}, {'135 - 854x480 (480p)': 1105.699}, {'136 - 1280x720 (720p)': 2206.748}, {'137 - 1920x1080 (1080p)': 4127.928}]",The mysterious Fireball Festival on the Mekong River,41411.0
822,,367.0,FuTc2ACv6V8,"[0, 1, 2724]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 619.522}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2223.461}]",Resistance 3: TDM z komentarzem od yoshi7901.,3824.0
823,,204.0,Fuxt3-VhCms,[8],"[{'160 - 192x144 (144p)': 111.41}, {'133 - 320x240 (240p)': 248.761}]",breaking friday vs. renegades crew,1667.0
824,,223.0,Fy05Mt1IZAo,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 609.666}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Anselmo Ralph Tem Cuidado ao vivo em Guimarães,1229.0
825,,257.0,ZZ5-WRrDCpI,"[2, 64, 76, 1043]","[{'160 - 192x144 (144p)': 114.413}, {'133 - 320x240 (240p)': 251.253}, {'134 - 480x360 (360p)': 609.046}, {'135 - 640x480 (480p)': 1114.361}]",Wave blaster rc boat simple brushless upgrade,1759.0
826,La Vela Puerca,244.0,ZbQUI2wr6uU,[0],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 607.018}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",Nicolas Blandi,2012.0
827,,124.0,fgm7lqnJ3ws,"[2, 7, 413, 2159]","[{'160 - 256x144 (144p)': 112.736}, {'133 - 426x240 (240p)': 249.917}, {'134 - 640x360 (360p)': 608.992}, {'135 - 854x480 (480p)': 1111.806}, {'136 - 1280x720 (720p)': 2219.294}]",Скачки Температуры движка на газ 3110 402 двс,7474.0
828,Mehdi,436.0,fghY9xQoA04,"[11, 20, 22, 29, 32, 397]","[{'160 - 196x144 (144p)': 111.631}, {'133 - 328x240 (240p)': 248.423}, {'134 - 492x360 (360p)': 422.948}, {'135 - 656x480 (480p)': 803.614}]",كرات دجاج  مكسيكي | مطبخ صباح الخير ياعراق | حلقة | 8,2540.0
829,,206.0,8sfkYVhszi8,[5],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 430.388}, {'135 - 854x480 (DASH video)': 1155.0}]",Le' Cafe,1234.0
830,,202.0,kp6XfB_fjQ4,[5],"[{'160 - 256x144 (144p)': 120.422}, {'133 - 426x240 (240p)': 250.222}, {'134 - 640x360 (360p)': 295.964}, {'135 - 854x480 (480p)': 685.634}, {'136 - 1280x720 (720p)': 1398.193}]",Valse ワルツ (Woodwind Trio 木管三重奏) PV,3703.0
831,,333.0,kpFA5HtPfEk,"[15, 18, 59, 178]","[{'160 - 256x144 (144p)': 116.068}, {'133 - 426x240 (240p)': 247.124}, {'134 - 640x360 (360p)': 609.317}, {'135 - 854x480 (480p)': 1115.989}]","Aquaria en Aragón TV, Aragón en abierto 27/01/2014",2462.0
832,,300.0,kwzEET1YEYM,[194],"[{'160 - 192x144 (144p)': 114.794}, {'133 - 320x240 (240p)': 247.248}, {'134 - 480x360 (360p)': 326.384}, {'135 - 640x480 (480p)': 721.635}, {'136 - 960x720 (720p)': 1439.827}, {'137 - 1440x1080 (1080p)': 2866.189}]",BJD box opening Dreaming Doll Little Elva Airi,2290.0
833,,470.0,fi66YTcnHXE,"[0, 1, 234, 358, 467, 678]","[{'160 - 256x144 (144p)': 110.31}, {'133 - 426x240 (240p)': 247.88}, {'134 - 640x360 (360p)': 615.875}, {'135 - 854x480 (480p)': 1126.136}, {'136 - 1280x720 (720p)': 2247.338}, {'137 - 1920x1080 (1080p)': 4039.547}]",All of Villager's Moves for Super Smash Bros 3DS + All Taunts + Final Smash,40579.0
834,,472.0,fm0Fgt3gltE,[175],"[{'160 - 196x144 (144p)': 87.731}, {'133 - 328x240 (240p)': 191.802}, {'134 - 492x360 (360p)': 496.406}, {'135 - 656x480 (480p)': 910.294}]",Desfile de la Confraternidad 2010,4163.0
835,,262.0,nIUK_W3Krls,"[11, 20, 22, 29, 32, 112, 370, 444, 472, 680, 2521]","[{'160 - 256x144 (144p)': 109.99}, {'133 - 426x240 (240p)': 251.834}, {'134 - 640x360 (360p)': 607.378}, {'135 - 854x480 (480p)': 1159.16}, {'136 - 1280x720 (720p)': 2223.731}]",How to Make Classic MACARONI SALAD Recipe,3348.0
836,,147.0,GNwe0F4Uml8,"[0, 79, 237]","[{'160 - 192x144 (144p)': 111.201}, {'133 - 320x240 (240p)': 248.337}, {'134 - 480x360 (360p)': 610.217}, {'135 - 640x480 (480p)': 1114.689}]",Dallas Cowboys Introduction,3396.0
837,,212.0,YJ-WGuRfhTo,"[1, 25, 36, 94]","[{'160 - 256x128 (144p)': 113.374}, {'133 - 426x214 (240p)': 265.96}]",Call of Duty Black Ops 2 - Die Rise Trailer,1261.0
838,L-Tido | L.T. Madonsela | RR | Banky W,233.0,0gAxICO0hvg,[14],"[{'160 - 256x144 (144p)': 112.002}, {'133 - 426x240 (240p)': 248.294}, {'134 - 640x360 (360p)': 611.968}, {'135 - 854x480 (480p)': 1117.677}]",L-Tido ft Banky W - it ain't my fault,1152.0
839,,177.0,YZCCw0WFfoo,[89],"[{'160 - 256x144 (144p)': 110.723}, {'133 - 426x240 (240p)': 247.835}, {'134 - 640x360 (360p)': 618.926}, {'135 - 854x480 (480p)': 1118.462}, {'136 - 1280x720 (720p)': 2258.909}, {'137 - 1920x1080 (1080p)': 4189.209}]",Dj Matt K @ KOLOR FEST BYDGOSZCZ (04-06-2015),1596.0
840,,221.0,RrPp4qkoyVw,[3],"[{'160 - 192x144 (144p)': 112.515}, {'133 - 320x240 (240p)': 247.14}, {'134 - 480x360 (360p)': 612.801}, {'135 - 640x480 (480p)': 1112.416}]",110625 LG optimusbig bigbang mini concert -stupid liar(TAEYANG ver. fan cam),16960.0
841,,486.0,NpDSCyvDRvM,[205],"[{'160 - 256x144 (144p)': 119.312}, {'133 - 426x240 (240p)': 279.635}, {'134 - 640x360 (360p)': 437.191}, {'135 - 854x480 (480p)': 803.363}, {'136 - 1280x720 (720p)': 1558.347}, {'137 - 1920x1080 (1080p)': 3650.388}]",Morning Routine for school 2014 | itsallthingsme x,2102.0
842,,234.0,5fuuvIRwmhI,[579],"[{'160 - 256x144 (144p)': 133.225}, {'133 - 426x240 (240p)': 265.336}, {'134 - 640x360 (360p)': 434.739}, {'135 - 854x480 (480p)': 856.353}]",Bridget After Dentist: Too much laughing gas,3267.0
843,Petar Dundov,148.0,EgNu_efZADY,"[17, 19, 55, 1197]","[{'160 - 256x140 (144p)': 111.831}, {'133 - 426x234 (240p)': 286.029}, {'134 - 640x352 (360p)': 607.311}, {'135 - 854x470 (480p)': 1114.777}]",Escuela Lorenzo Competición Toledo,7286.0
844,,121.0,fhLtJTJPc7E,"[18, 59, 238, 274, 366, 797, 2543]","[{'160 - 216x144 (144p)': 113.297}, {'133 - 360x240 (240p)': 246.631}, {'134 - 540x360 (360p)': 461.795}, {'135 - 720x480 (480p)': 1107.418}]",Red Sea Diving 5,6434.0
845,Evanescence,375.0,iaZm_1vhO-k,"[0, 1, 836]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 615.589}, {'135 - 720x480 (DASH video)': 1155.0}]",Aion : The Tower of Eternity - Gameplay - Environments / Paysages,1446.0
846,The Who,277.0,KnQuwLqT7-w,[14],"[{'160 - 256x144 (144p)': 116.541}, {'133 - 426x240 (240p)': 248.365}, {'134 - 640x360 (360p)': 646.028}, {'135 - 854x480 (480p)': 1186.199}, {'136 - 1280x720 (720p)': 2357.514}]",The Who - 5:15,1489.0
847,Angeles,203.0,KrRt2y6MPVw,"[8, 834]","[{'160 - 256x144 (144p)': 100.547}, {'133 - 426x240 (240p)': 275.601}, {'134 - 640x360 (360p)': 490.188}, {'135 - 854x480 (480p)': 1117.37}, {'136 - 1280x720 (720p)': 2235.698}]",baile latino en los cristianos,5078.0
848,,122.0,YpIwmw88dWI,"[74, 187, 246, 838]","[{'160 - 192x144 (144p)': 113.28}, {'133 - 320x240 (240p)': 253.304}]",Old Laptop Dead - Need Nvidia ION HP Mini 311 - It's Kick-Ass,1166.0
849,,398.0,e7-29mirVlY,"[2, 7, 297, 375, 742, 1142, 1660]","[{'160 - 256x144 (144p)': 111.438}, {'133 - 426x240 (240p)': 248.556}, {'134 - 640x360 (360p)': 608.595}, {'135 - 854x480 (480p)': 1155.944}, {'136 - 1280x720 (720p)': 2248.828}, {'137 - 1920x1080 (1080p)': 4240.325}]",Jeep Wrangler Headlight Bulb Change -Sylvania SilverStar ZXE bulb,55243.0
850,John Taylor,263.0,e7_1Lh5evg4,"[141, 396, 746, 1289]","[{'160 - 192x144 (144p)': 111.657}, {'133 - 320x240 (240p)': 248.794}, {'134 - 480x360 (360p)': 604.454}, {'135 - 640x480 (480p)': 1111.176}]",Disney water parks,26667.0
851,Gzus & Mof,185.0,e80Gl5pWfKI,[14],"[{'160 - 256x144 (144p)': 113.208}, {'133 - 426x240 (240p)': 246.388}, {'134 - 640x360 (360p)': 611.809}, {'135 - 854x480 (480p)': 1112.494}, {'136 - 1280x720 (720p)': 2211.792}, {'137 - 1920x1080 (1080p)': 4169.681}]",Killa & Junya Royal - JLHB Official Music Video,7140.0
852,,398.0,e9Fl03aIpNk,"[0, 42, 487]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 515.994}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",FINALE: Huk[P] vs Moon[Z] G1 -Summer Dreamhack 2011- Metalopolis -,1260.0
853,Fedde Le Grand,157.0,YdjFmaU2Cz8,"[2, 7, 17]","[{'160 - 192x144 (144p)': 111.558}, {'133 - 320x240 (240p)': 245.869}, {'134 - 480x360 (360p)': 603.647}, {'135 - 640x480 (480p)': 1105.826}]",Allegro Power Gdynia,2719.0
854,,275.0,LXrlUn0UnYk,[3],"[{'160 - 256x144 (144p)': 111.167}, {'133 - 426x240 (240p)': 247.757}, {'134 - 640x360 (360p)': 611.276}, {'135 - 854x480 (480p)': 1119.132}, {'136 - 1280x720 (720p)': 2229.109}]",Ricky Martin - La Bomba | LIVE in Mawazine 2014,20080.0
855,,198.0,ytH2NWwZO1c,"[3, 6]","[{'134 - 204x360 (240p)': 204.962}, {'135 - 272x480 (240p)': 373.397}]","Charice Live ""INFINITY""JAPAN TOUR 2012 in Kobe Michael Jackson",5651.0
856,,315.0,JGVwZkvr460,[3],"[{'160 - 192x144 (144p)': 113.94}, {'133 - 320x240 (240p)': 247.803}]","Robbie Williams "" No regrets"" live @ Solidays",14768.0
857,,173.0,40Cf1lFpBYA,"[3, 4, 9, 10, 13]","[{'160 - 192x144 (144p)': 114.148}, {'133 - 320x240 (240p)': 249.907}]",Presentacion en Miss Ecuador.mp4,2369.0
858,,142.0,exiZTXHbYt0,"[2, 26, 45, 51, 77, 298, 442, 2175]","[{'160 - 192x144 (144p)': 115.719}, {'133 - 320x240 (240p)': 279.352}, {'134 - 480x360 (360p)': 310.979}, {'135 - 640x480 (480p)': 606.768}]",The Bachmann Thomas Range I Have,21892.0
859,,338.0,mwFDT1psj5c,"[50, 65, 493, 1060]","[{'160 - 256x144 (144p)': 110.451}, {'133 - 426x240 (240p)': 248.363}, {'134 - 640x360 (360p)': 604.508}, {'135 - 854x480 (480p)': 1118.651}, {'136 - 1280x720 (720p)': 2247.654}]",DIY Kinky Straight Wig - Pic Tutorial,1845.0
860,,129.0,ncgyP4z67aQ,[25],"[{'160 - 256x144 (144p)': 113.106}, {'133 - 426x240 (240p)': 248.823}, {'134 - 640x360 (360p)': 611.312}, {'135 - 854x480 (480p)': 1108.005}, {'136 - 1280x720 (720p)': 2263.466}]",THE WORDS - Trailer Italiano - Regia di Brian Klugman e Lee Sternthal,3976.0
